antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_str,consequent_str
"frozenset({'attendance_first', 'age_adulte'})",frozenset({'level_haut'}),0.21322099805573558,0.8392741412832145,0.18211276733635776,0.8541033434650457,1.0176690802830621,1.0,0.003161897289580329,1.1016418232879677,0.022067574618771613,0.2092330603127327,0.09226394744582848,0.5355458802267313,"attendance_first, age_adulte",level_haut
"frozenset({'level_haut', 'attendance_first'})",frozenset({'reason_treatment'}),0.48088139987038236,0.7861309138042774,0.3843162670123137,0.7991913746630729,1.016613595305129,1.0,0.006280532700729924,1.0650393419948072,0.03148046392262652,0.4353891336270191,0.061067548803398486,0.6440309717503329,"level_haut, attendance_first",reason_treatment
"frozenset({'target_inappropriate', 'age_adulte'})",frozenset({'level_haut'}),0.18016850291639663,0.8392741412832145,0.15359688917692807,0.8525179856115108,1.0157801172189662,1.0,0.002386123605486956,1.0897997249577163,0.01894898350594558,0.17739520958083832,0.082400208865166,0.5177647843115469,"target_inappropriate, age_adulte",level_haut
"frozenset({'age_adulte_mature', 'reason_treatment'})",frozenset({'level_haut'}),0.12248865845755022,0.8392741412832145,0.10434219053791316,0.851851851851852,1.0149864149864152,1.0,0.0015406268940197504,1.0848995463383027,0.016826151178472932,0.1216931216931217,0.07825567502986921,0.4880880880880881,"age_adulte_mature, reason_treatment",level_haut
frozenset({'reason_treatment'}),frozenset({'level_haut'}),0.7861309138042774,0.8392741412832145,0.6694750486066104,0.8516075845012365,1.014695369023481,1.0,0.009695700987336853,1.0831137034636704,0.06771685881075995,0.7003389830508474,0.07673589873148359,0.8246454910923171,reason_treatment,level_haut
frozenset({'level_haut'}),frozenset({'reason_treatment'}),0.8392741412832145,0.7861309138042774,0.6694750486066104,0.7976833976833976,1.014695369023481,1.0,0.009695700987336853,1.0571010176467965,0.09010711051431769,0.7003389830508474,0.054016614016613645,0.8246454910923171,level_haut,reason_treatment
"frozenset({'attendance_first', 'spec_rhinology'})",frozenset({'level_haut'}),0.1782242384964355,0.8392741412832145,0.15165262475696695,0.850909090909091,1.01386310986311,1.0,0.0020736300370162164,1.0780392962711223,0.016639030440292343,0.17514970059880242,0.07239002932551333,0.5158020358020359,"attendance_first, spec_rhinology",level_haut
"frozenset({'reason_treatment', 'spec_rhinology'})",frozenset({'level_haut'}),0.25210628645495786,0.8392741412832145,0.21451717433570966,0.8508997429305913,1.0138519716925887,1.0,0.002930887259124798,1.07797170760051,0.018268259096168894,0.24464153732446414,0.07233186831412262,0.5532490992645235,"reason_treatment, spec_rhinology",level_haut
"frozenset({'reason_treatment', 'spec_otology'})","frozenset({'level_haut', 'uth_oui'})",0.23071937783538563,0.7070641607258588,0.16526247569669475,0.7162921348314606,1.0130511127817998,1.0,0.0021290724443255027,1.03252632457024,0.016746782959181753,0.21392617449664425,0.03150169036491954,0.4750113286439613,"reason_treatment, spec_otology","level_haut, uth_oui"
"frozenset({'level_haut', 'attendance_review'})",frozenset({'reason_treatment'}),0.356448476992871,0.7861309138042774,0.2838626053143227,0.7963636363636363,1.0130165629918308,1.0,0.0036474383717741143,1.0502499768539946,0.019966247752532636,0.330566037735849,0.04784573002754791,0.5787259237053136,"level_haut, attendance_review",reason_treatment
frozenset({'age_adulte'}),"frozenset({'level_haut', 'uth_oui'})",0.3357096565132858,0.7070641607258588,0.24044069993519118,0.7162162162162161,1.0129437411747217,1.0,0.0030724334050584168,1.0322501002993545,0.019236079153244167,0.2996768982229402,0.031242525711551783,0.5281356058166323,age_adulte,"level_haut, uth_oui"
"frozenset({'reason_treatment', 'spec_otology'})",frozenset({'uth_oui'}),0.23071937783538563,0.7077122488658457,0.16526247569669475,0.7162921348314606,1.0121234102975676,1.0,0.0019795459518852365,1.0302419742946425,0.01557064274741072,0.21374685666387258,0.029354244002092574,0.4749043091739721,"reason_treatment, spec_otology",uth_oui
frozenset({'age_adulte'}),frozenset({'uth_oui'}),0.3357096565132858,0.7077122488658457,0.24044069993519118,0.7162162162162161,1.012016137016137,1.0,0.0028548639581930657,1.0299663611394005,0.017873907040957208,0.29943502824858753,0.02909450470426059,0.5279799029799029,age_adulte,uth_oui
"frozenset({'reason_treatment', 'attendance_review'})",frozenset({'level_haut'}),0.33506156837329876,0.8392741412832145,0.2838626053143227,0.8471953578336556,1.009438175395622,1.0,0.002654095240815335,1.0518388475516207,0.014061345652309251,0.3187772925764192,0.04928402071504276,0.5927096480287969,"reason_treatment, attendance_review",level_haut
"frozenset({'target_inappropriate', 'reason_treatment', 'attendance_review'})",frozenset({'level_haut'}),0.1762799740764744,0.8392741412832145,0.14906027219701878,0.8455882352941176,1.007523279582103,1.0,0.0011130483285584358,1.040891275499182,0.009065097663599437,0.1720269259536275,0.03928486717267537,0.5115972064501476,"target_inappropriate, reason_treatment, attendance_review",level_haut
"frozenset({'target_inappropriate', 'spec_rhinology'})",frozenset({'level_haut'}),0.16720674011665587,0.8392741412832145,0.14128321451717435,0.8449612403100776,1.0067762114273742,1.0,0.000950921289002371,1.0366817887232667,0.008081961946239268,0.16329588014981272,0.03538384596149061,0.506650504324923,"target_inappropriate, spec_rhinology",level_haut
frozenset({'spec_rhinology'}),"frozenset({'level_haut', 'uth_oui'})",0.34348671419313026,0.7070641607258588,0.24432922877511343,0.7113207547169812,1.006020095809626,1.0,0.001462083483664861,1.0147450641522542,0.009114927690684237,0.3030546623794212,0.014530806478544074,0.5284376459194439,spec_rhinology,"level_haut, uth_oui"
frozenset({'spec_rhinology'}),frozenset({'uth_oui'}),0.34348671419313026,0.7077122488658457,0.24432922877511343,0.7113207547169812,1.0050988319856247,1.0,0.0012394738179531961,1.0125000529483779,0.007727133471763753,0.30281124497991974,0.0123457306614236,0.5282794249775382,spec_rhinology,uth_oui
"frozenset({'reason_treatment', 'age_adulte'})","frozenset({'level_haut', 'uth_oui'})",0.2812702527543746,0.7070641607258588,0.19961114711600778,0.7096774193548386,1.0036959285650926,1.0,0.0007350319150857265,1.0090012241664863,0.0051233707680955615,0.25308134757600653,0.00892092492149546,0.49599361343543946,"reason_treatment, age_adulte","level_haut, uth_oui"
frozenset({'attendance_first'}),frozenset({'level_haut'}),0.5709656513285807,0.8392741412832145,0.48088139987038236,0.8422247446083996,1.0035156609503941,1.0,0.001684693149376526,1.0187013059675398,0.00816565011685563,0.5174337517433752,0.018357987624034355,0.7075988587906863,attendance_first,level_haut
"frozenset({'reason_treatment', 'age_adulte'})",frozenset({'uth_oui'}),0.2812702527543746,0.7077122488658457,0.19961114711600778,0.7096774193548386,1.0027767930993736,1.0,0.0005527440001444894,1.0067689205731978,0.003852774817608023,0.25287356321839083,0.006723410342607698,0.49586435070306034,"reason_treatment, age_adulte",uth_oui
frozenset({'attendance_first'}),frozenset({'reason_treatment'}),0.5709656513285807,0.7861309138042774,0.4497731691510045,0.7877412031782065,1.0020483730453196,1.0,0.0009194199212129717,1.0075864435210244,0.004764620354005377,0.49571428571428566,0.007529322739311157,0.679938202578386,attendance_first,reason_treatment
"frozenset({'level_haut', 'attendance_review', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.12767336357744652,0.7861309138042774,0.10045366169799093,0.7868020304568529,1.0008536957913636,1.0,8.568372038715577e-05,1.0031478566799379,0.0009778076019749768,0.12350597609561755,0.0031379787724973153,0.45729219412372735,"level_haut, attendance_review, spec_head_neck",reason_treatment
frozenset({'spec_rhinology'}),frozenset({'level_haut'}),0.34348671419313026,0.8392741412832145,0.28839922229423204,0.839622641509434,1.0004152400378816,1.0,0.00011970519759968434,1.0021730014105448,0.0006322304424504162,0.322463768115942,0.00216828971393802,0.5916259925693889,spec_rhinology,level_haut
"frozenset({'level_haut', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.28191834089436163,0.7861309138042774,0.22164614387556708,0.7862068965517242,1.0000966540637348,1.0,2.142093009679935e-05,1.0003554031735415,0.00013458737095455337,0.2618683001531394,0.0003552769070012549,0.5340762429996873,"level_haut, spec_head_neck",reason_treatment
"frozenset({'target_inappropriate', 'reason_treatment'})",frozenset({'level_haut'}),0.41607258587167856,0.8392741412832145,0.3486714193130266,0.838006230529595,0.9984892769939498,1.0,-0.0005275429059129477,0.9921730893863101,-0.0025843940460168967,0.38456040028591854,-0.007888654406592536,0.6267251229868052,"target_inappropriate, reason_treatment",level_haut
frozenset({'attendance_review'}),frozenset({'reason_treatment'}),0.4270900842514582,0.7861309138042774,0.33506156837329876,0.7845220030349013,0.9979533806124095,1.0,-0.0006871498360458972,0.9925332943871913,-0.0035668812027977743,0.3815498154981549,-0.0075228767186281634,0.6053689982198414,attendance_review,reason_treatment
"frozenset({'attendance_first', 'age_adulte'})","frozenset({'level_haut', 'uth_oui'})",0.21322099805573558,0.7070641607258588,0.15035644847699287,0.7051671732522796,0.9973170928765054,1.0,-0.00040447756241576704,0.993565887847345,-0.0034075106772206896,0.19528619528619526,-0.006475778034806656,0.4589080595867264,"attendance_first, age_adulte","level_haut, uth_oui"
"frozenset({'level_haut', 'attendance_first', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.15294880103694103,0.7861309138042774,0.11989630589760207,0.7838983050847457,0.9971600039124177,1.0,-0.00034147482683698216,0.9896687125919711,-0.00335108487766274,0.14636075949367086,-0.010439137134052678,0.4682063660625707,"level_haut, attendance_first, spec_head_neck",reason_treatment
"frozenset({'target_inappropriate', 'attendance_review'})",frozenset({'level_haut'}),0.20609202851587816,0.8392741412832145,0.17239144523655217,0.8364779874213837,0.9966683664796873,1.0,-0.0005762650214272413,0.9829004436911113,-0.004192872117400499,0.19747587230883445,-0.017397037938729862,0.5209416964133945,"target_inappropriate, attendance_review",level_haut
"frozenset({'attendance_first', 'age_adulte'})",frozenset({'uth_oui'}),0.21322099805573558,0.7077122488658457,0.15035644847699287,0.7051671732522796,0.9964037988354099,1.0,-0.0005426635624518894,0.9913677332282139,-0.004566339153177418,0.1951219512195122,-0.008707431644639652,0.45881069285324605,"attendance_first, age_adulte",uth_oui
frozenset({'attendance_review'}),frozenset({'level_haut'}),0.4270900842514582,0.8392741412832145,0.356448476992871,0.834597875569044,0.9944282023189458,1.0,-0.0019971867178473213,0.9717278981134091,-0.009685205365053979,0.39173789173789175,-0.029094669342601565,0.6296541501397344,attendance_review,level_haut
"frozenset({'level_haut', 'uth_oui', 'attendance_review'})",frozenset({'reason_treatment'}),0.31108230719377833,0.7861309138042774,0.24303305249513935,0.7812500000000001,0.9937912201154165,1.0,-0.0015183659274485284,0.9776872511804469,-0.008987171837708587,0.28452200303490144,-0.022821969696969042,0.5452004328112119,"level_haut, uth_oui, attendance_review",reason_treatment
"frozenset({'uth_oui', 'attendance_review'})",frozenset({'reason_treatment'}),0.31108230719377833,0.7861309138042774,0.24303305249513935,0.7812500000000001,0.9937912201154165,1.0,-0.0015183659274485284,0.9776872511804469,-0.008987171837708587,0.28452200303490144,-0.022821969696969042,0.5452004328112119,"uth_oui, attendance_review",reason_treatment
frozenset({'age_adulte_mature'}),frozenset({'level_haut'}),0.1471160077770577,0.8392741412832145,0.12248865845755022,0.8325991189427312,0.9920466722228836,1.0,-0.00098200263855458,0.9601255244397443,-0.009312440751686964,0.14178544636159038,-0.0415304817393782,0.48927253244433855,age_adulte_mature,level_haut
"frozenset({'target_inappropriate', 'reason_treatment', 'spec_head_neck'})",frozenset({'level_haut'}),0.15813350615683733,0.8392741412832145,0.13156189241736876,0.8319672131147541,0.9912937527691625,1.0,-0.0011554701705148163,0.95651486650965,-0.010324716267339329,0.15194610778443116,-0.045462057112639065,0.49436198493575545,"target_inappropriate, reason_treatment, spec_head_neck",level_haut
"frozenset({'target_inappropriate', 'reason_treatment', 'attendance_first'})",frozenset({'level_haut'}),0.23849643551523006,0.8392741412832145,0.1983149708360337,0.8315217391304348,0.990762967936881,1.0,-0.0018489202801185711,0.9539857420609203,-0.012095001538664493,0.22549742078113483,-0.04823369565217386,0.5339075877119356,"target_inappropriate, reason_treatment, attendance_first",level_haut
"frozenset({'reason_treatment', 'attendance_first', 'spec_otology'})","frozenset({'level_haut', 'uth_oui'})",0.14906027219701878,0.7070641607258588,0.10434219053791316,0.7000000000000001,0.9900091659028415,1.0,-0.0010529857206399845,0.976452797580471,-0.011720430107526818,0.13879310344827586,-0.024115044247787532,0.4237855178735106,"reason_treatment, attendance_first, spec_otology","level_haut, uth_oui"
"frozenset({'reason_treatment', 'attendance_first', 'spec_otology'})",frozenset({'uth_oui'}),0.14906027219701878,0.7077122488658457,0.10434219053791316,0.7000000000000001,0.9891025641025643,1.0,-0.0011495899151941075,0.9742925037805145,-0.012781954887217933,0.13867355727820846,-0.026385809312638217,0.42371794871794877,"reason_treatment, attendance_first, spec_otology",uth_oui
frozenset({'target_inappropriate'}),frozenset({'level_haut'}),0.5035644847699287,0.8392741412832145,0.41801685029163965,0.8301158301158302,0.9890878192036494,1.0,-0.004611800244366582,0.946090850173806,-0.021740421740421605,0.45199719691660833,-0.056980944077717664,0.6640926640926641,target_inappropriate,level_haut
"frozenset({'reason_treatment', 'attendance_first', 'spec_head_neck'})",frozenset({'level_haut'}),0.14452365521710953,0.8392741412832145,0.11989630589760207,0.8295964125560538,0.988468930172966,1.0,-0.0013986607298488996,0.9432070129958723,-0.013452914798206367,0.1387846961740435,-0.060212642846810785,0.4862267777065983,"reason_treatment, attendance_first, spec_head_neck",level_haut
"frozenset({'reason_treatment', 'spec_head_neck'})",frozenset({'level_haut'}),0.2676604018146468,0.8392741412832145,0.22164614387556708,0.8280871670702179,0.9866706554357886,1.0,-0.0029943100129407596,0.9349264739441182,-0.0181128029492694,0.2503660322108346,-0.06960282746231376,0.5460899155814409,"reason_treatment, spec_head_neck",level_haut
"frozenset({'attendance_review', 'spec_rhinology'})",frozenset({'level_haut'}),0.1646143875567077,0.8392741412832145,0.13609850939727802,0.8267716535433071,0.9851032134496701,1.0,-0.002058089362240112,0.9278265480468978,-0.01778003556007115,0.15683345780433158,-0.07778765557531143,0.4944669078527346,"attendance_review, spec_rhinology",level_haut
frozenset({'age_enfant'}),frozenset({'level_haut'}),0.18600129617627997,0.8392741412832145,0.15359688917692807,0.8257839721254356,0.9839263853201137,1.0,-0.0025091889489841646,0.922566429034349,-0.019674225907800526,0.1762081784386617,-0.08393278633247113,0.5043977775685093,age_enfant,level_haut
"frozenset({'reason_treatment', 'age_enfant'})",frozenset({'level_haut'}),0.12961762799740764,0.8392741412832145,0.10693454309786131,0.8250000000000001,0.9829922779922781,1.0,-0.0018501803348301427,0.9184334783816316,-0.019491150442477925,0.12406015037593986,-0.08881048387096746,0.4762065637065637,"reason_treatment, age_enfant",level_haut
"frozenset({'target_inappropriate', 'attendance_first'})",frozenset({'level_haut'}),0.2961762799740765,0.8392741412832145,0.24432922877511343,0.8249452954048141,0.982927097150292,1.0,-0.004243864268586528,0.9181464679196374,-0.024084323736788583,0.27418181818181825,-0.08915084350956405,0.5580324932622526,"target_inappropriate, attendance_first",level_haut
"frozenset({'level_haut', 'uth_oui'})",frozenset({'reason_treatment'}),0.7070641607258588,0.7861309138042774,0.5463383020090732,0.7726856095325388,0.9828968635685964,1.0,-0.009506692780600567,0.9408515041916665,-0.05607055267916882,0.5770020533880903,-0.06286698330694704,0.7338283777258736,"level_haut, uth_oui",reason_treatment
"frozenset({'reason_treatment', 'attendance_review', 'spec_head_neck'})",frozenset({'level_haut'}),0.1218405703175632,0.8392741412832145,0.10045366169799093,0.8244680851063829,0.982358498315945,1.0,-0.0018039783287390337,0.9156503466289593,-0.020040126913027246,0.11671686746987951,-0.09211993822923865,0.4720796023987513,"reason_treatment, attendance_review, spec_head_neck",level_haut
frozenset({'age_tout_petit'}),frozenset({'level_haut'}),0.1659105638366818,0.8392741412832145,0.13674659753726506,0.82421875,0.9820614140926641,1.0,-0.002497848456579993,0.9143515518110462,-0.02143032172509232,0.15746268656716417,-0.09367124495967755,0.49357655646718146,age_tout_petit,level_haut
frozenset({'uth_oui'}),frozenset({'reason_treatment'}),0.7077122488658457,0.7861309138042774,0.5463383020090732,0.7719780219780219,0.9819967748656948,1.0,-0.010016174902314212,0.9379318960872652,-0.059021384021383745,0.5766073871409028,-0.0661754911754914,0.7334745839486152,uth_oui,reason_treatment
"frozenset({'target_inappropriate', 'spec_head_neck'})",frozenset({'level_haut'}),0.19572261827608556,0.8392741412832145,0.1607258587167855,0.8211920529801324,0.9784550870643586,1.0,-0.0035390736665786016,0.8988742468975779,-0.026648196992985308,0.1838398813936249,-0.11250267036957944,0.506348922242962,"target_inappropriate, spec_head_neck",level_haut
frozenset({'spec_head_neck'}),frozenset({'reason_treatment'}),0.3480233311730395,0.7861309138042774,0.2676604018146468,0.7690875232774674,0.9783199080108262,1.0,-0.005931497545623388,0.9261911232830893,-0.03287243947858449,0.3089005235602095,-0.07969076237232638,0.5547828383081483,spec_head_neck,reason_treatment
"frozenset({'attendance_first', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.1879455605962411,0.7861309138042774,0.14452365521710953,0.7689655172413793,0.9781647098956705,1.0,-0.0032261600798706713,0.9257020148770084,-0.026753744339951264,0.17421875,-0.08026123301985365,0.4764036159990903,"attendance_first, spec_head_neck",reason_treatment
"frozenset({'attendance_review', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.15878159429682437,0.7861309138042774,0.1218405703175632,0.7673469387755102,0.9761057926880563,1.0,-0.0029825495022993836,0.9192618617184569,-0.028276754604280682,0.14803149606299215,-0.08782931354359919,0.4611672863704427,"attendance_review, spec_head_neck",reason_treatment
"frozenset({'reason_treatment', 'attendance_first', 'target_appropriate'})",frozenset({'level_haut'}),0.13609850939727802,0.8392741412832145,0.11147116007777058,0.8190476190476191,0.9758999816142674,1.0,-0.0027527995265554384,0.8882218508032885,-0.02779120552940673,0.12903225806451615,-0.12584485407066012,0.475933075933076,"reason_treatment, attendance_first, target_appropriate",level_haut
"frozenset({'level_haut', 'uth_oui', 'attendance_first'})",frozenset({'reason_treatment'}),0.3940375891121192,0.7861309138042774,0.3020090732339598,0.7664473684210527,0.9749614917342821,1.0,-0.0077560567679848536,0.9157211577957703,-0.040658247023180376,0.3439114391143911,-0.09203548644338093,0.5753094220505923,"level_haut, uth_oui, attendance_first",reason_treatment
"frozenset({'uth_oui', 'attendance_first'})",frozenset({'reason_treatment'}),0.3946856772521063,0.7861309138042774,0.3020090732339598,0.7651888341543513,0.9733605697445706,1.0,-0.00826553888969861,0.9108131013510145,-0.043257870013167166,0.3436578171091445,-0.09792008757526006,0.5746801549172417,"uth_oui, attendance_first",reason_treatment
"frozenset({'reason_treatment', 'target_appropriate'})",frozenset({'level_haut'}),0.26312378483473753,0.8392741412832145,0.21451717433570966,0.8152709359605911,0.9714000418433915,1.0,-0.006315814232653982,0.8700626485201984,-0.0384200682705476,0.24160583941605843,-0.1493425234387419,0.5354346957795233,"reason_treatment, target_appropriate",level_haut
"frozenset({'attendance_first', 'spec_head_neck'})",frozenset({'level_haut'}),0.1879455605962411,0.8392741412832145,0.15294880103694103,0.8137931034482758,0.9696391958460924,1.0,-0.004789047940461588,0.8631573894049588,-0.03712676239783801,0.17494440326167535,-0.15853726362625178,0.49801624284382906,"attendance_first, spec_head_neck",level_haut
"frozenset({'reason_treatment', 'attendance_review', 'target_appropriate'})",frozenset({'level_haut'}),0.1270252754374595,0.8392741412832145,0.10304601425793908,0.8112244897959183,0.9665786778031675,1.0,-0.003563014706098558,0.8514126569862147,-0.038099130497269526,0.11936936936936936,-0.17451859776168574,0.46700220628792055,"reason_treatment, attendance_review, target_appropriate",level_haut
"frozenset({'target_appropriate', 'attendance_first'})",frozenset({'level_haut'}),0.19896305897602073,0.8392741412832145,0.16137394685677253,0.8110749185667753,0.9664004628174009,1.0,-0.005610603612408838,0.8507385970009163,-0.04159789737233814,0.18403547671840356,-0.17544919617526528,0.5016764554223838,"target_appropriate, attendance_first",level_haut
frozenset({'spec_head_neck'}),frozenset({'level_haut'}),0.3480233311730395,0.8392741412832145,0.28191834089436163,0.8100558659217877,0.9651862556890489,1.0,-0.010168641522414923,0.8461743738324881,-0.05242302195660657,0.31138153185397277,-0.18178951162371626,0.5729816009145619,spec_head_neck,level_haut
"frozenset({'level_haut', 'attendance_first', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.15165262475696695,0.7861309138042774,0.11471160077770577,0.7564102564102564,0.9621937556809774,1.0,-0.004507215703305825,0.8779888801719139,-0.04426541926541915,0.1393700787401575,-0.13896658896658892,0.4511647324920202,"level_haut, attendance_first, spec_rhinology",reason_treatment
frozenset({'target_appropriate'}),frozenset({'level_haut'}),0.3869086195722618,0.8392741412832145,0.3123784834737524,0.8073701842546064,0.9619862504284615,1.0,-0.01234391597283152,0.8343768491645298,-0.06055080651309016,0.34184397163120567,-0.1984992165126709,0.5897854782276892,target_appropriate,level_haut
"frozenset({'level_haut', 'uth_oui', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.2391445236552171,0.7861309138042774,0.18081659105638367,0.7560975609756098,0.9617959905897493,1.0,-0.007182311855980755,0.8768632534024628,-0.04961612785292714,0.21412125863392173,-0.14042867701404269,0.4930529024993465,"level_haut, uth_oui, spec_head_neck",reason_treatment
"frozenset({'uth_oui', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.23979261179520414,0.7861309138042774,0.18081659105638367,0.7540540540540541,0.9591965419665338,1.0,-0.007691793977694483,0.8695776032133781,-0.052992071300422286,0.21395705521472397,-0.1499836199836195,0.4920311490385687,"uth_oui, spec_head_neck",reason_treatment
"frozenset({'attendance_review', 'spec_head_neck'})",frozenset({'level_haut'}),0.15878159429682437,0.8392741412832145,0.12767336357744652,0.8040816326530611,0.9580679221495546,1.0,-0.0055879226276004945,0.8203715705335919,-0.04945541057953239,0.14668652271034993,-0.2189598420013176,0.4781025923883066,"attendance_review, spec_head_neck",level_haut
"frozenset({'attendance_review', 'target_appropriate'})",frozenset({'level_haut'}),0.18729747245625405,0.8392741412832145,0.15035644847699287,0.8027681660899654,0.9565029191326768,1.0,-0.006837476883246291,0.8149083012131754,-0.052990328996409736,0.17159763313609463,-0.22713193436767526,0.4909593726202722,"attendance_review, target_appropriate",level_haut
"frozenset({'level_haut', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.28839922229423204,0.7861309138042774,0.21451717433570966,0.743820224719101,0.9461785710977518,1.0,-0.012202369826897902,0.8348398540096188,-0.07401972024764975,0.2494348153730219,-0.19783452502553653,0.5083486943875802,"level_haut, spec_rhinology",reason_treatment
"frozenset({'target_appropriate', 'spec_rhinology'})",frozenset({'level_haut'}),0.1406351263771873,0.8392741412832145,0.11147116007777058,0.7926267281105991,0.9444193370460652,1.0,-0.006560264846699651,0.7750558075898322,-0.06409346262274773,0.12835820895522387,-0.2902296714731679,0.46272263046456596,"target_appropriate, spec_rhinology",level_haut
"frozenset({'attendance_first', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.1782242384964355,0.7861309138042774,0.13156189241736876,0.7381818181818182,0.9390062204901447,1.0,-0.00854569105390554,0.8168610931086628,-0.07325292529252908,0.15797665369649808,-0.22419834710743794,0.4527677433860451,"attendance_first, spec_rhinology",reason_treatment
frozenset({'spec_rhinology'}),frozenset({'reason_treatment'}),0.34348671419313026,0.7861309138042774,0.25210628645495786,0.7339622641509433,0.9336387251318266,1.0,-0.0179192380533163,0.8039050757711559,-0.0976895951639496,0.2872968980797637,-0.24392795883361928,0.5273273810449688,spec_rhinology,reason_treatment
"frozenset({'attendance_review', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.1646143875567077,0.7861309138042774,0.12054439403758911,0.7322834645669292,0.9315032034845604,1.0,-0.00886406487769699,0.7988639396134347,-0.0809022533332311,0.14519906323185014,-0.25177761870675225,0.44281114695782564,"attendance_review, spec_rhinology",reason_treatment
"frozenset({'uth_oui', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.24432922877511343,0.7861309138042774,0.1743357096565133,0.713527851458886,0.9076450740322021,1.0,-0.01773905022956096,0.7465615323684023,-0.11867216652429972,0.20363361090083273,-0.3394743187846633,0.4676460361993523,"uth_oui, spec_rhinology",reason_treatment
"frozenset({'level_haut', 'uth_oui', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.24432922877511343,0.7861309138042774,0.1743357096565133,0.713527851458886,0.9076450740322021,1.0,-0.01773905022956096,0.7465615323684023,-0.11867216652429972,0.20363361090083273,-0.3394743187846633,0.4676460361993523,"level_haut, uth_oui, spec_rhinology",reason_treatment
frozenset({'age_tout_petit'}),frozenset({'reason_treatment'}),0.1659105638366818,0.7861309138042774,0.11795204147764096,0.7109375,0.9043500103050289,1.0,-0.012475381681072595,0.7398714333257432,-0.11253485693501457,0.1414141414141414,-0.35158617424242405,0.43048936005770816,age_tout_petit,reason_treatment
